upstream_part,up_part_rev,downstream_part,down_part_rev,upstream_output_port,downstream_input_port,start_gpstime,stop_gpstime
RI3A1E,A,RCVR18,A,b,ea,1096484416,1193565618.0
RCVR18,A,RO3A1E,A,eb,a,1096484416,1193565618.0
RCVR2,A,RO3A3N,A,nb,a,1096484416,1193565618.0
RI3A4E,A,RCVR14,A,b,ea,1096484416,1193565618.0
RCVR84,A,RO3A5E,A,eb,a,1096484416,1193565618.0
RCVR109,A,RO3A6E,A,eb,a,1096484416,1193565618.0
RI3A7E,A,RCVR7,A,b,ea,1096484416,1193565618.0
RCVR7,A,RO3A7N,A,nb,a,1096484416,1193565618.0
RI3B2N,A,RCVR16,A,b,na,1096484416,1193565618.0
RCVR16,A,RO3B2E,A,eb,a,1096484416,1193565618.0
RI3B5N,A,RCVR85,A,b,na,1096484416,1193565618.0
RCVR1,A,RO3B7E,A,eb,a,1096484416,1193565618.0
C7F142,A,RI4B7E,A,eb,a,1191232818,1195117218.0
C7F142,A,RI4B7N,A,nb,a,1191232818,1195117218.0
HH282,A,A282,H,ground,ground,1215259218,
HH60,A,A60,H,ground,ground,1227441618,
HH43,A,A43,H,ground,ground,1226923218,
HH136,A,A136,H,ground,ground,1195552818,
HH137,A,A137,H,ground,ground,1195552818,
HH138,A,A138,H,ground,ground,1195552818,
HH139,A,A139,H,ground,ground,1195552818,
HH140,A,A140,H,ground,ground,1195552818,
FDA4,B,FEM75043,A,terminals,input,1195552818,1196503218.0
FEM75043,A,C7F139,A,e,ea,1195552818,1196503218.0
FEM75043,A,C7F139,A,n,na,1195552818,1196503218.0
HH99,A,A99,H,ground,ground,1199440818,
HH76,A,A76,H,ground,ground,1227441618,
HH44,A,A44,H,ground,ground,1226923218,
HH100,A,A100,H,ground,ground,1199440818,
HH101,A,A101,H,ground,ground,1199440818,
HH102,A,A102,H,ground,ground,1199440818,
HH103,A,A103,H,ground,ground,1199440818,
HH104,A,A104,H,ground,ground,1199440818,
HH105,A,A105,H,ground,ground,1199440818,
HH106,A,A106,H,ground,ground,1199440818,
HH117,A,A117,H,ground,ground,1199440818,
HH118,A,A118,H,ground,ground,1199440818,
HH119,A,A119,H,ground,ground,1199440818,
HH125,A,A125,H,ground,ground,1199440818,
FDA55,B,FEM75025,A,terminals,input,1186704018,1200996018.0
FEM75068,A,C7F104,A,e,ea,1199440818,1200996018.0
FEM75068,A,C7F104,A,n,na,1199440818,1200996018.0
FEM75057,A,C7F99,A,e,ea,1199440818,1210000000.0
FEM75057,A,C7F99,A,n,na,1199440818,1210000000.0
C7F99,A,RI3A7E,A,eb,a,1199440818,1210000000.0
C7F99,A,RI3A7N,A,nb,a,1199440818,1210000000.0
RI3A8E,A,PAM75124,B,b,ea,1199440818,1210000000.0
FEM75025,A,C7F68,A,e,ea,1186704018,1200996018.0
FDA41,B,FEM75068,A,terminals,input,1199440818,1200996018.0
HH93,A,A93,H,ground,ground,1227441618,
HH75,A,A75,H,ground,ground,1226750418,
HH57,A,A57,H,ground,ground,1202032818,
HH58,A,A58,H,ground,ground,1202032818,
HH72,A,A72,H,ground,ground,1202032818,
HH81,A,A81,H,ground,ground,1202032818,
HH116,A,A116,H,ground,ground,1202032818,
HH155,A,A155,H,ground,ground,1202032818,
HH156,A,A156,H,ground,ground,1202032818,
HA330,A,A330,H,ground,ground,1202032818,
HA334,A,A334,H,ground,ground,1202032818,
HA338,A,A338,H,ground,ground,1202032818,
RI2A1E,A,RCVR5,A,b,ea,1096484416,1200477618.0
RI2A4N,A,RCVR70,A,b,na,1096484416,1200477618.0
RI2B1E,A,RCVR15,A,b,ea,1096484416,1200477618.0
RI2B5N,A,RCVR53,A,b,na,1096484416,1200477618.0
FEA5,A,C7F65,A,e,ea,1190635218,1203246018.0
C7F65,A,RI4A4E,A,eb,a,1190635218,1203246018.0
RCVR5,A,RO2A1E,A,eb,a,1096484416,1200477618.0
RCVR5,A,RO2A1N,A,nb,a,1096484416,1200477618.0
RCVR6,A,RO2A2E,A,eb,a,1096484416,1200477618.0
RCVR6,A,RO2A2N,A,nb,a,1096484416,1200477618.0
RCVR82,A,RO2A3E,A,eb,a,1096484416,1200477618.0
RCVR82,A,RO2A3N,A,nb,a,1096484416,1200477618.0
RCVR70,A,RO2A4E,A,eb,a,1096484416,1200477618.0
RCVR70,A,RO2A4N,A,nb,a,1096484416,1200477618.0
RCVR87,A,RO2A5E,A,eb,a,1096484416,1200477618.0
RCVR87,A,RO2A5N,A,nb,a,1096484416,1200477618.0
RCVR100,A,RO2A6E,A,eb,a,1096484416,1200477618.0
RCVR100,A,RO2A6N,A,nb,a,1096484416,1200477618.0
RCVR11,A,RO2A7E,A,eb,a,1096484416,1200477618.0
RCVR11,A,RO2A7N,A,nb,a,1096484416,1200477618.0
RCVR13,A,RO2A8E,A,eb,a,1096484416,1200477618.0
RCVR13,A,RO2A8N,A,nb,a,1096484416,1200477618.0
RCVR15,A,RO2B1E,A,eb,a,1096484416,1200477618.0
RCVR15,A,RO2B1N,A,nb,a,1096484416,1200477618.0
RCVR71,A,RO2B2E,A,eb,a,1096484416,1200477618.0
RCVR71,A,RO2B2N,A,nb,a,1096484416,1200477618.0
RCVR8,A,RO2B3E,A,eb,a,1096484416,1200477618.0
RCVR8,A,RO2B3N,A,nb,a,1096484416,1200477618.0
RCVR108,A,RO2B4E,A,eb,a,1096484416,1200477618.0
RCVR108,A,RO2B4N,A,nb,a,1096484416,1200477618.0
RCVR53,A,RO2B5E,A,eb,a,1096484416,1200477618.0
RCVR53,A,RO2B5N,A,nb,a,1096484416,1200477618.0
RCVR49,A,RO2B6E,A,eb,a,1096484416,1200477618.0
RCVR49,A,RO2B6N,A,nb,a,1096484416,1200477618.0
RCVR37,A,RO2B7E,A,eb,a,1096484416,1200477618.0
RCVR37,A,RO2B7N,A,nb,a,1096484416,1200477618.0
RCVR3,A,RO2B8E,A,eb,a,1096484416,1200477618.0
RCVR3,A,RO2B8N,A,nb,a,1096484416,1200477618.0
C7F68,A,RI5A6N,A,nb,a,1186963218,1204974018.0
HH94,A,A94,H,ground,ground,1227528018,
HH92,A,A92,H,ground,ground,1226750418,
FDA24,B,FEA24,A,terminals,input,1190721618,1205665218.0
FEA24,A,C7F123,A,e,ea,1190721618,1205665218.0
C7F123,A,RI4B4E,A,eb,a,1190721618,1205665218.0
HH180,A,A180,H,ground,ground,1206100818,
HH181,A,A181,H,ground,ground,1206100818,
HH182,A,A182,H,ground,ground,1206100818,
HH183,A,A183,H,ground,ground,1206100818,
HH73,A,A73,H,ground,ground,1206360018,
HH74,A,A74,H,ground,ground,1206360018,
HH89,A,A89,H,ground,ground,1206360018,
HH90,A,A90,H,ground,ground,1206360018,
HH91,A,A91,H,ground,ground,1206360018,
HH178,A,A178,H,ground,ground,1206360018,
HH179,A,A179,H,ground,ground,1206360018,
HH184,A,A184,H,ground,ground,1206360018,
HH185,A,A185,H,ground,ground,1206360018,
HH186,A,A186,H,ground,ground,1206360018,
HH198,A,A198,H,ground,ground,1206360018,
HH199,A,A199,H,ground,ground,1206360018,
HH200,A,A200,H,ground,ground,1206360018,
HH201,A,A201,H,ground,ground,1206360018,
HH202,A,A202,H,ground,ground,1206360018,
HH203,A,A203,H,ground,ground,1206360018,
HH204,A,A204,H,ground,ground,1206360018,
HH216,A,A216,H,ground,ground,1206360018,
HH217,A,A217,H,ground,ground,1206360018,
HH218,A,A218,H,ground,ground,1206360018,
HH220,A,A220,H,ground,ground,1206360018,
HH221,A,A221,H,ground,ground,1206360018,
HH222,A,A222,H,ground,ground,1206360018,
HH223,A,A223,H,ground,ground,1206360018,
HH224,A,A224,H,ground,ground,1206360018,
HH225,A,A225,H,ground,ground,1206360018,
HH233,A,A233,H,ground,ground,1206360018,
HH235,A,A235,H,ground,ground,1206360018,
HH236,A,A236,H,ground,ground,1206360018,
HH237,A,A237,H,ground,ground,1206360018,
HH238,A,A238,H,ground,ground,1206360018,
HH239,A,A239,H,ground,ground,1206360018,
HH240,A,A240,H,ground,ground,1206360018,
HH241,A,A241,H,ground,ground,1206360018,
HH242,A,A242,H,ground,ground,1206360018,
HH243,A,A243,H,ground,ground,1206360018,
HH250,A,A250,H,ground,ground,1206360018,
HH252,A,A252,H,ground,ground,1206360018,
HH253,A,A253,H,ground,ground,1206360018,
HH254,A,A254,H,ground,ground,1206360018,
HH255,A,A255,H,ground,ground,1206360018,
HH256,A,A256,H,ground,ground,1206360018,
HH257,A,A257,H,ground,ground,1206360018,
HH258,A,A258,H,ground,ground,1206360018,
HH259,A,A259,H,ground,ground,1206360018,
HH260,A,A260,H,ground,ground,1206360018,
HH266,A,A266,H,ground,ground,1206360018,
HH281,A,A281,H,ground,ground,1206360018,
RO4A7N,A,CR4A7N,A,b,a,1096484416,1210000000.0
FEA26,A,C7F121,A,e,ea,1191232818,1210000000.0
RO4A8E,A,CR4A8E,A,b,a,1096484416,1210000000.0
RO4A8N,A,CR4A8N,A,b,a,1096484416,1210000000.0
RO4B1E,A,CR4B1E,A,b,a,1096484416,1210000000.0
RO4B1N,A,CR4B1N,A,b,a,1096484416,1210000000.0
RO4B2E,A,CR4B2E,A,b,a,1096484416,1210000000.0
RO4B2N,A,CR4B2N,A,b,a,1096484416,1210000000.0
RO4B3E,A,CR4B3E,A,b,a,1096484416,1210000000.0
RO4B3N,A,CR4B3N,A,b,a,1096484416,1210000000.0
RO4B4E,A,CR4B4E,A,b,a,1096484416,1210000000.0
RO4B4N,A,CR4B4N,A,b,a,1096484416,1210000000.0
RO4B5E,A,CR4B5E,A,b,a,1096484416,1210000000.0
RO4B5N,A,CR4B5N,A,b,a,1096484416,1210000000.0
RO4B6E,A,CR4B6E,A,b,a,1096484416,1210000000.0
RO4B6N,A,CR4B6N,A,b,a,1096484416,1210000000.0
RO4B7E,A,CR4B7E,A,b,a,1096484416,1210000000.0
RO4B7N,A,CR4B7N,A,b,a,1096484416,1210000000.0
RO4B8E,A,CR4B8E,A,b,a,1096484416,1210000000.0
RO4B8N,A,CR4B8N,A,b,a,1096484416,1210000000.0
RO5A1E,A,CR5A1E,A,b,a,1096484416,1210000000.0
RO5A1N,A,CR5A1N,A,b,a,1096484416,1210000000.0
RO5A2E,A,CR5A2E,A,b,a,1096484416,1210000000.0
RO5A2N,A,CR5A2N,A,b,a,1096484416,1210000000.0
RO5A3E,A,CR5A3E,A,b,a,1096484416,1210000000.0
RO5A3N,A,CR5A3N,A,b,a,1096484416,1210000000.0
RO5A4E,A,CR5A4E,A,b,a,1096484416,1210000000.0
RO5A4N,A,CR5A4N,A,b,a,1096484416,1210000000.0
RO5A5E,A,CR5A5E,A,b,a,1096484416,1210000000.0
RO5A5N,A,CR5A5N,A,b,a,1096484416,1210000000.0
RO5A6E,A,CR5A6E,A,b,a,1096484416,1210000000.0
RO5A6N,A,CR5A6N,A,b,a,1096484416,1210000000.0
RO5A7E,A,CR5A7E,A,b,a,1096484416,1210000000.0
RO5A7N,A,CR5A7N,A,b,a,1096484416,1210000000.0
RO5A8E,A,CR5A8E,A,b,a,1096484416,1210000000.0
RO5A8N,A,CR5A8N,A,b,a,1096484416,1210000000.0
RO5B1E,A,CR5B1E,A,b,a,1096484416,1210000000.0
RO5B1N,A,CR5B1N,A,b,a,1096484416,1210000000.0
RO5B2E,A,CR5B2E,A,b,a,1096484416,1210000000.0
RO5B2N,A,CR5B2N,A,b,a,1096484416,1210000000.0
RO5B3E,A,CR5B3E,A,b,a,1096484416,1210000000.0
RO5B3N,A,CR5B3N,A,b,a,1096484416,1210000000.0
RO5B4E,A,CR5B4E,A,b,a,1096484416,1210000000.0
RO5B4N,A,CR5B4N,A,b,a,1096484416,1210000000.0
RO5B5E,A,CR5B5E,A,b,a,1096484416,1210000000.0
RO5B5N,A,CR5B5N,A,b,a,1096484416,1210000000.0
RO5B6E,A,CR5B6E,A,b,a,1096484416,1210000000.0
RO5B6N,A,CR5B6N,A,b,a,1096484416,1210000000.0
RO5B7E,A,CR5B7E,A,b,a,1096484416,1210000000.0
RO5B7N,A,CR5B7N,A,b,a,1096484416,1210000000.0
RO5B8E,A,CR5B8E,A,b,a,1096484416,1210000000.0
RO5B8N,A,CR5B8N,A,b,a,1096484416,1210000000.0
RO6A1E,A,CR6A1E,A,b,a,1096484416,1210000000.0
RO6A1N,A,CR6A1N,A,b,a,1096484416,1210000000.0
RO6A2E,A,CR6A2E,A,b,a,1096484416,1210000000.0
RO6A2N,A,CR6A2N,A,b,a,1096484416,1210000000.0
RO6A3E,A,CR6A3E,A,b,a,1096484416,1210000000.0
RO6A3N,A,CR6A3N,A,b,a,1096484416,1210000000.0
RO6A4E,A,CR6A4E,A,b,a,1096484416,1210000000.0
RO6A4N,A,CR6A4N,A,b,a,1096484416,1210000000.0
RO6A5E,A,CR6A5E,A,b,a,1096484416,1210000000.0
RO6A5N,A,CR6A5N,A,b,a,1096484416,1210000000.0
RO6A6E,A,CR6A6E,A,b,a,1096484416,1210000000.0
RO6A6N,A,CR6A6N,A,b,a,1096484416,1210000000.0
RO6A7E,A,CR6A7E,A,b,a,1096484416,1210000000.0
RO6A7N,A,CR6A7N,A,b,a,1096484416,1210000000.0
RO6A8E,A,CR6A8E,A,b,a,1096484416,1210000000.0
RO6A8N,A,CR6A8N,A,b,a,1096484416,1210000000.0
RO6B1E,A,CR6B1E,A,b,a,1096484416,1210000000.0
RO6B1N,A,CR6B1N,A,b,a,1096484416,1210000000.0
RO6B2E,A,CR6B2E,A,b,a,1096484416,1210000000.0
RO6B2N,A,CR6B2N,A,b,a,1096484416,1210000000.0
RO6B3E,A,CR6B3E,A,b,a,1096484416,1210000000.0
RO6B3N,A,CR6B3N,A,b,a,1096484416,1210000000.0
RO6B4E,A,CR6B4E,A,b,a,1096484416,1210000000.0
RO6B4N,A,CR6B4N,A,b,a,1096484416,1210000000.0
RO6B5E,A,CR6B5E,A,b,a,1096484416,1210000000.0
RO6B5N,A,CR6B5N,A,b,a,1096484416,1210000000.0
RO6B6E,A,CR6B6E,A,b,a,1096484416,1210000000.0
RO6B6N,A,CR6B6N,A,b,a,1096484416,1210000000.0
RO6B7E,A,CR6B7E,A,b,a,1096484416,1210000000.0
RO6B7N,A,CR6B7N,A,b,a,1096484416,1210000000.0
RO6B8E,A,CR6B8E,A,b,a,1096484416,1210000000.0
RO6B8N,A,CR6B8N,A,b,a,1096484416,1210000000.0
RO7A1E,A,CR7A1E,A,b,a,1096484416,1210000000.0
RO7A1N,A,CR7A1N,A,b,a,1096484416,1210000000.0
RO7A2E,A,CR7A2E,A,b,a,1096484416,1210000000.0
RO7A2N,A,CR7A2N,A,b,a,1096484416,1210000000.0
RO7A3E,A,CR7A3E,A,b,a,1096484416,1210000000.0
RO7A3N,A,CR7A3N,A,b,a,1096484416,1210000000.0
RO7A4E,A,CR7A4E,A,b,a,1096484416,1210000000.0
RO7A4N,A,CR7A4N,A,b,a,1096484416,1210000000.0
RO7A5E,A,CR7A5E,A,b,a,1096484416,1210000000.0
RO7A5N,A,CR7A5N,A,b,a,1096484416,1210000000.0
RO7A6E,A,CR7A6E,A,b,a,1096484416,1210000000.0
RO7A6N,A,CR7A6N,A,b,a,1096484416,1210000000.0
RO7A7E,A,CR7A7E,A,b,a,1096484416,1210000000.0
RO7A7N,A,CR7A7N,A,b,a,1096484416,1210000000.0
RO7A8E,A,CR7A8E,A,b,a,1096484416,1210000000.0
RO7A8N,A,CR7A8N,A,b,a,1096484416,1210000000.0
RO7B1E,A,CR7B1E,A,b,a,1096484416,1210000000.0
RO7B1N,A,CR7B1N,A,b,a,1096484416,1210000000.0
RO7B2E,A,CR7B2E,A,b,a,1096484416,1210000000.0
RO7B2N,A,CR7B2N,A,b,a,1096484416,1210000000.0
RO7B3E,A,CR7B3E,A,b,a,1096484416,1210000000.0
RO7B3N,A,CR7B3N,A,b,a,1096484416,1210000000.0
RO7B4E,A,CR7B4E,A,b,a,1096484416,1210000000.0
RO7B4N,A,CR7B4N,A,b,a,1096484416,1210000000.0
RO7B5E,A,CR7B5E,A,b,a,1096484416,1210000000.0
RO7B5N,A,CR7B5N,A,b,a,1096484416,1210000000.0
RO7B6E,A,CR7B6E,A,b,a,1096484416,1210000000.0
RO7B6N,A,CR7B6N,A,b,a,1096484416,1210000000.0
RO7B7E,A,CR7B7E,A,b,a,1096484416,1210000000.0
RO7B7N,A,CR7B7N,A,b,a,1096484416,1210000000.0
RO7B8E,A,CR7B8E,A,b,a,1096484416,1210000000.0
RO7B8N,A,CR7B8N,A,b,a,1096484416,1210000000.0
RO8A1E,A,CR8A1E,A,b,a,1096484416,1210000000.0
RO8A1N,A,CR8A1N,A,b,a,1096484416,1210000000.0
C7F24,A,RI8B1E,A,eb,a,1191682818,1210000000.0
FEA26,A,C7F121,A,n,na,1191232818,1210000000.0
A0,H,FDA80,B,focus,input,1184354547,1210000000.0
A1,H,FDA104,B,focus,input,1184354561,1210000000.0
A11,H,FDA64,B,focus,input,1184354584,1210000000.0
A12,H,FDA53,B,focus,input,1184354593,1210000000.0
A120,H,FDA21,B,focus,input,1190721618,1210000000.0
A122,H,FDA23,B,focus,input,1190721618,1210000000.0
A123,H,FDA24,B,focus,input,1190721618,1210000000.0
A14,H,FDA65,B,focus,input,1184354607,1210000000.0
A143,H,FDA25,B,focus,input,1190721618,1210000000.0
A15,H,FDA48,B,focus,input,1184355248,1210000000.0
A2,H,FDA96,B,focus,input,1184354570,1210000000.0
A23,H,FDA88,B,focus,input,1184354613,1210000000.0
A24,H,FDA9,B,focus,input,1184354863,1210000000.0
A27,H,FDA43,B,focus,input,1184354886,1210000000.0
A28,H,FDA18,B,focus,input,1184355259,1210000000.0
A3,H,FDA29,B,focus,input,1184355233,1210000000.0
A36,H,FDA33,B,focus,input,1184355275,1210000000.0
C7F24,A,RI8B1N,A,nb,a,1191682818,1210000000.0
RO8A2N,A,CR8A2N,A,b,a,1096484416,1210000000.0
C7F121,A,RI4B2E,A,eb,a,1191232818,1210000000.0
A37,H,FDA105,B,focus,input,1184354894,1210000000.0
A38,H,FDA22,B,focus,input,1184354902,1210000000.0
A39,H,FDA81,B,focus,input,1184354908,1210000000.0
A40,H,FDA10,B,focus,input,1184354915,1210000000.0
A41,H,FDA108,B,focus,input,1184355284,1210000000.0
A42,H,FDA16,B,focus,input,1184355292,1210000000.0
A50,H,FDA12,B,focus,input,1190635218,1210000000.0
A51,H,FDA6,B,focus,input,1184355307,1210000000.0
A52,H,FDA72,B,focus,input,1184354924,1210000000.0
A53,H,FDA112,B,focus,input,1184354934,1210000000.0
A54,H,FDA97,B,focus,input,1184355008,1210000000.0
A55,H,FDA8,B,focus,input,1184355319,1210000000.0
A56,H,FDA92,B,focus,input,1184355327,1210000000.0
A65,H,FDA5,B,focus,input,1190635218,1210000000.0
A66,H,FDA7,B,focus,input,1190635218,1210000000.0
A67,H,FDA13,B,focus,input,1184355337,1210000000.0
A68,H,FDA55,B,focus,input,1184355359,1210000000.0
A69,H,FDA19,B,focus,input,1184355369,1210000000.0
A70,H,FDA75,B,focus,input,1184355379,1210000000.0
A71,H,FDA91,B,focus,input,1184355388,1210000000.0
A82,H,FDA14,B,focus,input,1190635218,1210000000.0
A83,H,FDA15,B,focus,input,1190635218,1210000000.0
A84,H,FDA107,B,focus,input,1184355403,1210000000.0
A85,H,FDA11,B,focus,input,1184355413,1210000000.0
A86,H,FDA127,B,focus,input,1184355419,1210000000.0
A87,H,FDA35,B,focus,input,1184355425,1210000000.0
C7F25,A,RI8B2E,A,eb,a,1191682818,1210000000.0
A98,H,FDA17,B,focus,input,1190635218,1210000000.0
C7F0,A,RI8B5E,A,eb,a,1186963218,1210000000.0
C7F0,A,RI8B5N,A,nb,a,1186963218,1210000000.0
C7F1,A,RI8B6E,A,eb,a,1186963218,1210000000.0
C7F1,A,RI8B6N,A,nb,a,1186963218,1210000000.0
C7F11,A,RI5A4E,A,eb,a,1186963218,1210000000.0
C7F11,A,RI5A4N,A,nb,a,1186963218,1210000000.0
C7F12,A,RI8B8E,A,eb,a,1186963218,1210000000.0
C7F12,A,RI8B8N,A,nb,a,1186963218,1210000000.0
C7F120,A,RI4B1E,A,eb,a,1190721618,1210000000.0
C7F120,A,RI4B1N,A,nb,a,1190721618,1210000000.0
C7F122,A,RI4B3E,A,eb,a,1190721618,1210000000.0
C7F122,A,RI4B3N,A,nb,a,1190721618,1210000000.0
C7F13,A,RI5B5E,A,eb,a,1188666018,1210000000.0
C7F13,A,RI5B5N,A,nb,a,1188666018,1210000000.0
C7F14,A,RI5B2E,A,eb,a,1188580518,1210000000.0
C7F14,A,RI5B2N,A,nb,a,1188580518,1210000000.0
C7F143,A,RI4B8E,A,eb,a,1190721618,1210000000.0
C7F143,A,RI4B8N,A,nb,a,1190721618,1210000000.0
C7F2,A,RI5B1E,A,eb,a,1186963218,1210000000.0
C7F2,A,RI5B1N,A,nb,a,1186963218,1210000000.0
C7F23,A,RI5A3E,A,eb,a,1186963218,1210000000.0
C7F23,A,RI5A3N,A,nb,a,1186963218,1210000000.0
C7F36,A,RI5A8E,A,eb,a,1186963218,1210000000.0
C7F36,A,RI5A8N,A,nb,a,1186963218,1210000000.0
C7F37,A,RI5A7E,A,eb,a,1186963218,1210000000.0
C7F37,A,RI5A7N,A,nb,a,1186963218,1210000000.0
C7F39,A,RI5A1E,A,eb,a,1186963218,1210000000.0
C7F39,A,RI5A1N,A,nb,a,1186963218,1210000000.0
C7F40,A,RI8B7E,A,eb,a,1187308818,1210000000.0
C7F40,A,RI8B7N,A,nb,a,1187308818,1210000000.0
C7F41,A,RI8A8E,A,eb,a,1188432018,1210000000.0
C7F41,A,RI8A8N,A,nb,a,1188432018,1210000000.0
C7F25,A,RI8B2N,A,nb,a,1191682818,1210000000.0
A124,H,FDA27,B,focus,input,1191232818,1210000000.0
C7F51,A,RI4A1N,A,nb,a,1187308818,1210000000.0
C7F66,A,RI4A5E,A,eb,a,1190635218,1210000000.0
C7F66,A,RI4A5N,A,nb,a,1190635218,1210000000.0
C7F67,A,RI5A5E,A,eb,a,1186963218,1210000000.0
C7F67,A,RI5A5N,A,nb,a,1186963218,1210000000.0
C7F69,A,RI5B6E,A,eb,a,1189357218,1210000000.0
C7F69,A,RI5B6N,A,nb,a,1189357218,1210000000.0
C7F70,A,RI4A2E,A,eb,a,1187308818,1210000000.0
C7F70,A,RI4A2N,A,nb,a,1187308818,1210000000.0
C7F71,A,RI5B7E,A,eb,a,1190132298,1210000000.0
C7F71,A,RI5B7N,A,nb,a,1190132298,1210000000.0
C7F82,A,RI4A6E,A,eb,a,1190635218,1210000000.0
C7F26,A,RI8B3E,A,eb,a,1191682818,1210000000.0
C7F82,A,RI4A6N,A,nb,a,1190635218,1210000000.0
C7F83,A,RI4A7E,A,eb,a,1190635218,1210000000.0
FDA27,B,FEA27,A,terminals,input,1191232818,1210000000.0
C7F83,A,RI4A7N,A,nb,a,1190635218,1210000000.0
C7F98,A,RI4A8E,A,eb,a,1190635218,1210000000.0
C7F98,A,RI4A8N,A,nb,a,1190635218,1210000000.0
CC1R1C1,A,DF3E4,A,b,input,1096484416,1210000000.0
CC1R1C2,A,DF3G4,A,b,input,1096484416,1210000000.0
CC1R1C3,A,DF3H4,A,b,input,1096484416,1210000000.0
CC1R1C4,A,DF3B4,A,b,input,1096484416,1210000000.0
CC1R1C5,A,DF3D2,A,b,input,1096484416,1210000000.0
CC1R1C6,A,DF2E4,A,b,input,1096484416,1210000000.0
CC1R1C7,A,DF2G2,A,b,input,1096484416,1210000000.0
CC1R1C8,A,DF2H4,A,b,input,1096484416,1210000000.0
CC1R2C1,A,DF3E3,A,b,input,1096484416,1210000000.0
CC1R2C2,A,DF3G3,A,b,input,1096484416,1210000000.0
CC1R2C3,A,DF3H3,A,b,input,1096484416,1210000000.0
CC1R2C4,A,DF3B3,A,b,input,1096484416,1210000000.0
CC1R2C5,A,DF3D1,A,b,input,1096484416,1210000000.0
CC1R2C6,A,DF2E3,A,b,input,1096484416,1210000000.0
CC1R2C7,A,DF2G1,A,b,input,1096484416,1210000000.0
CC1R2C8,A,DF2H3,A,b,input,1096484416,1210000000.0
CC1R3C1,A,DF3E2,A,b,input,1096484416,1210000000.0
CC1R3C2,A,DF3F4,A,b,input,1096484416,1210000000.0
CC1R3C3,A,DF3H2,A,b,input,1096484416,1210000000.0
CC1R3C4,A,DF3A4,A,b,input,1096484416,1210000000.0
CC1R3C5,A,DF3C4,A,b,input,1096484416,1210000000.0
CC1R3C6,A,DF2E2,A,b,input,1096484416,1210000000.0
CC1R3C7,A,DF2F4,A,b,input,1096484416,1210000000.0
CC1R3C8,A,DF2H2,A,b,input,1096484416,1210000000.0
CC1R4C1,A,DF3E1,A,b,input,1096484416,1210000000.0
CC1R4C2,A,DF3F3,A,b,input,1096484416,1210000000.0
CC1R4C3,A,DF3H1,A,b,input,1096484416,1210000000.0
CC1R4C4,A,DF3A3,A,b,input,1096484416,1210000000.0
CC1R4C5,A,DF3C3,A,b,input,1096484416,1210000000.0
CC1R4C6,A,DF2E1,A,b,input,1096484416,1210000000.0
CC1R4C7,A,DF2F3,A,b,input,1096484416,1210000000.0
CC1R4C8,A,DF2H1,A,b,input,1096484416,1210000000.0
CC1R5C1,A,DF3G2,A,b,input,1096484416,1210000000.0
CC1R5C2,A,DF3F2,A,b,input,1096484416,1210000000.0
CC1R5C3,A,DF3B2,A,b,input,1096484416,1210000000.0
CC1R5C4,A,DF3A2,A,b,input,1096484416,1210000000.0
CC1R5C5,A,DF3C2,A,b,input,1096484416,1210000000.0
CC1R5C6,A,DF3D4,A,b,input,1096484416,1210000000.0
CC1R5C7,A,DF2F2,A,b,input,1096484416,1210000000.0
CC1R5C8,A,DF2G4,A,b,input,1096484416,1210000000.0
CC1R6C1,A,DF3G1,A,b,input,1096484416,1210000000.0
CC1R6C2,A,DF3F1,A,b,input,1096484416,1210000000.0
CC1R6C3,A,DF3B1,A,b,input,1096484416,1210000000.0
CC1R6C4,A,DF3A1,A,b,input,1096484416,1210000000.0
CC1R6C5,A,DF3C1,A,b,input,1096484416,1210000000.0
CC1R6C6,A,DF3D3,A,b,input,1096484416,1210000000.0
CC1R6C7,A,DF2F1,A,b,input,1096484416,1210000000.0
CC1R6C8,A,DF2G3,A,b,input,1096484416,1210000000.0
CC2R1C1,A,DF2A4,A,b,input,1096484416,1210000000.0
CC2R1C2,A,DF2B4,A,b,input,1096484416,1210000000.0
CC2R1C3,A,DF1E2,A,b,input,1096484416,1210000000.0
CC2R1C4,A,DF1E4,A,b,input,1096484416,1210000000.0
CC2R1C5,A,DF1G4,A,b,input,1096484416,1210000000.0
CC2R1C6,A,DF1H4,A,b,input,1096484416,1210000000.0
CC2R1C7,A,DF1B4,A,b,input,1096484416,1210000000.0
C7F26,A,RI8B3N,A,nb,a,1191682818,1210000000.0
CC2R1C8,A,DF1D4,A,b,input,1096484416,1210000000.0
C7F27,A,RI8B4E,A,eb,a,1191682818,1210000000.0
CC2R2C1,A,DF2A3,A,b,input,1096484416,1210000000.0
CC2R2C2,A,DF2B3,A,b,input,1096484416,1210000000.0
CC2R2C3,A,DF1E1,A,b,input,1096484416,1210000000.0
FEA27,A,C7F124,A,e,ea,1191232818,1210000000.0
CC2R2C4,A,DF1E3,A,b,input,1096484416,1210000000.0
CC2R2C5,A,DF1G3,A,b,input,1096484416,1210000000.0
CC2R2C6,A,DF1H3,A,b,input,1096484416,1210000000.0
CC2R2C7,A,DF1B3,A,b,input,1096484416,1210000000.0
CC2R2C8,A,DF1D3,A,b,input,1096484416,1210000000.0
CC2R3C1,A,DF2A2,A,b,input,1096484416,1210000000.0
CC2R3C2,A,DF2D2,A,b,input,1096484416,1210000000.0
CC2R3C3,A,DF2D4,A,b,input,1096484416,1210000000.0
